DATE,PRICE
30/12/2002,"38,02"
31/12/2002,"38,02"
01/01/2003,"38,02"
02/01/2003,"38,72"
03/01/2003,"38,75"
06/01/2003,"39,00"
07/01/2003,"38,95"
08/01/2003,"38,79"
09/01/2003,"38,94"
10/01/2003,"39,01"
13/01/2003,"39,21"
14/01/2003,"39,29"
15/01/2003,"39,22"
16/01/2003,"39,21"
17/01/2003,"38,90"
20/01/2003,"38,75"
21/01/2003,"38,71"
22/01/2003,"38,43"
23/01/2003,"38,46"
24/01/2003,"37,90"
27/01/2003,"36,90"
28/01/2003,"37,04"
29/01/2003,"37,48"
30/01/2003,"37,97"
31/01/2003,"38,28"
03/02/2003,"38,59"
04/02/2003,"37,64"
05/02/2003,"38,17"
06/02/2003,"37,46"
07/02/2003,"37,02"
10/02/2003,"37,18"
11/02/2003,"37,73"
12/02/2003,"37,29"
13/02/2003,"37,16"
14/02/2003,"37,96"
17/02/2003,"38,33"
18/02/2003,"38,49"
19/02/2003,"38,20"
20/02/2003,"38,12"
21/02/2003,"38,36"
24/02/2003,"38,05"
25/02/2003,"37,33"
26/02/2003,"37,18"
27/02/2003,"37,70"
28/02/2003,"38,13"
03/03/2003,"38,26"
04/03/2003,"38,07"
05/03/2003,"38,07"
06/03/2003,"37,66"
07/03/2003,"37,09"
10/03/2003,"36,28"
11/03/2003,"36,48"
12/03/2003,"34,94"
13/03/2003,"37,08"
14/03/2003,"37,89"
17/03/2003,"38,65"
18/03/2003,"38,74"
19/03/2003,"38,85"
20/03/2003,"38,96"
21/03/2003,"39,27"
24/03/2003,"38,72"
25/03/2003,"39,07"
26/03/2003,"39,11"
27/03/2003,"39,04"
28/03/2003,"39,10"
31/03/2003,"38,63"
01/04/2003,"38,91"
02/04/2003,"39,44"
03/04/2003,"39,51"
04/04/2003,"39,73"
07/04/2003,"40,18"
08/04/2003,"40,13"
09/04/2003,"40,15"
10/04/2003,"40,08"
11/04/2003,"40,18"
14/04/2003,"40,48"
15/04/2003,"40,60"
16/04/2003,"40,57"
17/04/2003,"40,65"
18/04/2003,"40,65"
21/04/2003,"40,65"
22/04/2003,"40,79"
23/04/2003,"40,85"
24/04/2003,"40,75"
25/04/2003,"40,64"
28/04/2003,"41,00"
29/04/2003,"40,92"
30/04/2003,"40,95"
01/05/2003,"40,95"
02/05/2003,"41,05"
05/05/2003,"41,23"
06/05/2003,"41,35"
07/05/2003,"41,24"
08/05/2003,"40,89"
09/05/2003,"41,20"
12/05/2003,"41,21"
13/05/2003,"41,23"
14/05/2003,"41,29"
15/05/2003,"41,51"
16/05/2003,"41,55"
19/05/2003,"41,45"
20/05/2003,"41,52"
21/05/2003,"41,37"
22/05/2003,"41,22"
23/05/2003,"41,60"
26/05/2003,"41,60"
27/05/2003,"41,43"
28/05/2003,"41,76"
29/05/2003,"41,79"
30/05/2003,"41,95"
31/05/2003,"41,95"
02/06/2003,"42,16"
03/06/2003,"42,05"
04/06/2003,"42,16"
05/06/2003,"42,13"
06/06/2003,"42,26"
09/06/2003,"42,20"
10/06/2003,"42,31"
11/06/2003,"42,40"
12/06/2003,"42,44"
13/06/2003,"42,38"
16/06/2003,"42,59"
17/06/2003,"42,61"
18/06/2003,"42,65"
19/06/2003,"42,59"
20/06/2003,"42,67"
23/06/2003,"42,56"
24/06/2003,"42,57"
25/06/2003,"42,58"
26/06/2003,"42,65"
27/06/2003,"42,63"
30/06/2003,"42,56"
01/07/2003,"42,21"
02/07/2003,"42,67"
03/07/2003,"42,62"
04/07/2003,"42,65"
07/07/2003,"43,10"
08/07/2003,"43,08"
09/07/2003,"43,05"
10/07/2003,"42,93"
11/07/2003,"43,12"
14/07/2003,"43,31"
15/07/2003,"43,27"
16/07/2003,"43,27"
17/07/2003,"43,06"
18/07/2003,"43,24"
21/07/2003,"43,09"
22/07/2003,"43,25"
23/07/2003,"43,27"
24/07/2003,"43,50"
25/07/2003,"43,43"
28/07/2003,"43,60"
29/07/2003,"43,59"
30/07/2003,"43,66"
31/07/2003,"43,74"
01/08/2003,"43,68"
04/08/2003,"43,57"
05/08/2003,"43,73"
06/08/2003,"43,59"
07/08/2003,"43,55"
08/08/2003,"43,70"
11/08/2003,"43,85"
12/08/2003,"43,95"
13/08/2003,"43,97"
14/08/2003,"44,12"
15/08/2003,"44,11"
18/08/2003,"44,20"
19/08/2003,"44,22"
20/08/2003,"44,22"
21/08/2003,"44,27"
22/08/2003,"44,28"
25/08/2003,"44,25"
26/08/2003,"44,14"
27/08/2003,"44,26"
28/08/2003,"44,32"
29/08/2003,"44,30"
31/08/2003,"44,30"
01/09/2003,"44,45"
02/09/2003,"44,43"
03/09/2003,"44,52"
04/09/2003,"44,55"
05/09/2003,"44,51"
08/09/2003,"44,63"
09/09/2003,"44,55"
10/09/2003,"44,47"
11/09/2003,"44,51"
12/09/2003,"44,35"
15/09/2003,"44,56"
16/09/2003,"44,75"
17/09/2003,"44,75"
18/09/2003,"44,89"
19/09/2003,"44,81"
22/09/2003,"44,38"
23/09/2003,"44,26"
24/09/2003,"44,08"
25/09/2003,"44,06"
26/09/2003,"43,90"
29/09/2003,"43,92"
30/09/2003,"43,45"
01/10/2003,"44,06"
02/10/2003,"43,98"
03/10/2003,"44,87"
06/10/2003,"44,79"
07/10/2003,"44,57"
08/10/2003,"44,71"
09/10/2003,"45,11"
10/10/2003,"45,08"
13/10/2003,"45,30"
14/10/2003,"45,30"
15/10/2003,"45,35"
16/10/2003,"45,41"
17/10/2003,"45,37"
20/10/2003,"45,45"
21/10/2003,"45,50"
22/10/2003,"45,31"
23/10/2003,"45,29"
24/10/2003,"45,30"
27/10/2003,"45,54"
28/10/2003,"45,69"
29/10/2003,"45,74"
30/10/2003,"45,80"
31/10/2003,"45,82"
03/11/2003,"45,96"
04/11/2003,"45,93"
05/11/2003,"45,96"
06/11/2003,"45,99"
07/11/2003,"46,00"
10/11/2003,"46,00"
11/11/2003,"46,00"
12/11/2003,"46,06"
13/11/2003,"46,05"
14/11/2003,"46,08"
17/11/2003,"45,78"
18/11/2003,"45,64"
19/11/2003,"45,79"
20/11/2003,"45,81"
21/11/2003,"45,84"
24/11/2003,"46,23"
25/11/2003,"46,24"
26/11/2003,"46,25"
27/11/2003,"46,32"
28/11/2003,"46,34"
30/11/2003,"46,34"
01/12/2003,"46,47"
02/12/2003,"46,50"
03/12/2003,"46,57"
04/12/2003,"46,57"
05/12/2003,"46,56"
08/12/2003,"46,57"
09/12/2003,"46,62"
10/12/2003,"46,63"
11/12/2003,"46,68"
12/12/2003,"46,66"
15/12/2003,"46,70"
16/12/2003,"46,74"
17/12/2003,"46,70"
18/12/2003,"46,79"
19/12/2003,"46,79"
22/12/2003,"46,83"
23/12/2003,"46,85"
24/12/2003,"46,85"
25/12/2003,"46,85"
26/12/2003,"46,85"
29/12/2003,"46,96"
30/12/2003,"46,95"
31/12/2003,"46,95"
01/01/2004,"46,95"
02/01/2004,"47,02"
05/01/2004,"47,07"
06/01/2004,"47,11"
07/01/2004,"47,11"
08/01/2004,"47,17"
09/01/2004,"47,11"
12/01/2004,"47,12"
13/01/2004,"47,14"
14/01/2004,"47,22"
15/01/2004,"47,27"
16/01/2004,"47,28"
19/01/2004,"47,32"
20/01/2004,"47,30"
21/01/2004,"47,35"
22/01/2004,"47,37"
23/01/2004,"47,37"
26/01/2004,"47,40"
27/01/2004,"47,40"
28/01/2004,"47,44"
29/01/2004,"47,35"
30/01/2004,"47,32"
31/01/2004,"47,32"
02/02/2004,"47,47"
03/02/2004,"47,39"
04/02/2004,"47,33"
05/02/2004,"47,40"
06/02/2004,"47,46"
09/02/2004,"47,65"
10/02/2004,"47,69"
11/02/2004,"47,72"
12/02/2004,"47,71"
13/02/2004,"47,67"
16/02/2004,"47,77"
17/02/2004,"47,81"
18/02/2004,"47,83"
19/02/2004,"47,86"
20/02/2004,"47,83"
23/02/2004,"47,86"
24/02/2004,"47,78"
25/02/2004,"47,84"
26/02/2004,"47,87"
27/02/2004,"47,90"
29/02/2004,"47,90"
01/03/2004,"47,99"
02/03/2004,"48,01"
03/03/2004,"48,01"
04/03/2004,"48,05"
05/03/2004,"48,05"
08/03/2004,"48,07"
09/03/2004,"47,93"
10/03/2004,"47,97"
11/03/2004,"47,65"
12/03/2004,"47,55"
15/03/2004,"46,80"
16/03/2004,"47,06"
17/03/2004,"47,69"
18/03/2004,"47,23"
19/03/2004,"47,31"
22/03/2004,"46,63"
23/03/2004,"46,79"
24/03/2004,"46,72"
25/03/2004,"47,35"
26/03/2004,"47,50"
29/03/2004,"47,84"
30/03/2004,"47,80"
31/03/2004,"47,83"
01/04/2004,"48,05"
02/04/2004,"48,33"
05/04/2004,"48,36"
06/04/2004,"48,29"
07/04/2004,"48,28"
08/04/2004,"48,31"
09/04/2004,"48,31"
12/04/2004,"48,31"
13/04/2004,"48,38"
14/04/2004,"48,36"
15/04/2004,"48,33"
16/04/2004,"48,45"
19/04/2004,"48,47"
20/04/2004,"48,55"
21/04/2004,"48,51"
22/04/2004,"48,61"
23/04/2004,"48,63"
26/04/2004,"48,64"
27/04/2004,"48,68"
28/04/2004,"48,50"
29/04/2004,"48,33"
30/04/2004,"48,25"
03/05/2004,"48,49"
04/05/2004,"48,49"
05/05/2004,"48,73"
06/05/2004,"48,24"
07/05/2004,"48,20"
10/05/2004,"47,54"
11/05/2004,"47,99"
12/05/2004,"47,32"
13/05/2004,"47,93"
14/05/2004,"47,79"
17/05/2004,"47,40"
18/05/2004,"47,64"
19/05/2004,"48,24"
20/05/2004,"48,04"
21/05/2004,"48,15"
24/05/2004,"48,34"
25/05/2004,"48,35"
26/05/2004,"48,50"
27/05/2004,"48,58"
28/05/2004,"48,60"
31/05/2004,"48,65"
01/06/2004,"48,55"
02/06/2004,"48,68"
03/06/2004,"48,70"
04/06/2004,"48,78"
07/06/2004,"48,84"
08/06/2004,"48,85"
09/06/2004,"48,83"
10/06/2004,"48,89"
11/06/2004,"48,89"
14/06/2004,"48,74"
15/06/2004,"48,95"
16/06/2004,"48,98"
17/06/2004,"48,97"
18/06/2004,"49,00"
21/06/2004,"49,04"
22/06/2004,"48,97"
23/06/2004,"49,03"
24/06/2004,"49,08"
25/06/2004,"49,07"
28/06/2004,"49,15"
29/06/2004,"49,15"
30/06/2004,"49,12"
01/07/2004,"49,10"
02/07/2004,"49,11"
05/07/2004,"49,18"
06/07/2004,"49,05"
07/07/2004,"49,13"
08/07/2004,"49,18"
09/07/2004,"49,22"
12/07/2004,"49,18"
13/07/2004,"49,24"
14/07/2004,"49,23"
15/07/2004,"49,04"
16/07/2004,"49,02"
19/07/2004,"48,93"
20/07/2004,"49,05"
21/07/2004,"49,24"
22/07/2004,"48,84"
23/07/2004,"48,78"
26/07/2004,"48,52"
27/07/2004,"48,87"
28/07/2004,"48,84"
29/07/2004,"49,24"
30/07/2004,"49,28"
31/07/2004,"49,28"
02/08/2004,"49,22"
03/08/2004,"49,32"
04/08/2004,"49,25"
05/08/2004,"49,26"
06/08/2004,"48,61"
09/08/2004,"48,51"
10/08/2004,"48,82"
11/08/2004,"48,59"
12/08/2004,"48,43"
13/08/2004,"48,45"
16/08/2004,"48,85"
17/08/2004,"48,89"
18/08/2004,"49,03"
19/08/2004,"49,03"
20/08/2004,"49,08"
23/08/2004,"49,24"
24/08/2004,"49,28"
25/08/2004,"49,32"
26/08/2004,"49,36"
27/08/2004,"49,38"
30/08/2004,"49,38"
31/08/2004,"49,34"
01/09/2004,"49,38"
02/09/2004,"49,42"
03/09/2004,"49,45"
06/09/2004,"49,50"
07/09/2004,"49,51"
08/09/2004,"49,49"
09/09/2004,"49,51"
10/09/2004,"49,51"
13/09/2004,"49,58"
14/09/2004,"49,59"
15/09/2004,"49,58"
16/09/2004,"49,59"
17/09/2004,"49,61"
20/09/2004,"49,61"
21/09/2004,"49,66"
22/09/2004,"49,60"
23/09/2004,"49,56"
24/09/2004,"49,61"
27/09/2004,"49,59"
28/09/2004,"49,65"
29/09/2004,"49,71"
30/09/2004,"49,73"
01/10/2004,"49,80"
04/10/2004,"49,86"
05/10/2004,"49,86"
06/10/2004,"49,88"
07/10/2004,"49,88"
08/10/2004,"49,86"
11/10/2004,"49,92"
12/10/2004,"49,87"
13/10/2004,"49,82"
14/10/2004,"49,80"
15/10/2004,"49,87"
18/10/2004,"49,87"
19/10/2004,"49,99"
20/10/2004,"49,91"
21/10/2004,"49,99"
22/10/2004,"50,01"
25/10/2004,"49,77"
26/10/2004,"49,85"
27/10/2004,"50,09"
28/10/2004,"50,17"
29/10/2004,"50,17"
31/10/2004,"50,17"
01/11/2004,"50,21"
02/11/2004,"50,29"
03/11/2004,"50,31"
04/11/2004,"50,34"
05/11/2004,"50,34"
08/11/2004,"50,37"
09/11/2004,"50,38"
10/11/2004,"50,40"
11/11/2004,"50,43"
12/11/2004,"50,43"
15/11/2004,"50,43"
16/11/2004,"50,41"
17/11/2004,"50,47"
18/11/2004,"50,47"
19/11/2004,"50,43"
20/11/2004,"50,43"
21/11/2004,"50,43"
22/11/2004,"50,45"
23/11/2004,"50,45"
24/11/2004,"50,46"
25/11/2004,"50,54"
26/11/2004,"50,51"
27/11/2004,"50,51"
28/11/2004,"50,51"
29/11/2004,"50,56"
30/11/2004,"50,50"
01/12/2004,"50,61"
02/12/2004,"50,64"
03/12/2004,"50,61"
04/12/2004,"50,61"
05/12/2004,"50,61"
06/12/2004,"50,68"
07/12/2004,"50,68"
08/12/2004,"50,72"
09/12/2004,"50,70"
10/12/2004,"50,73"
11/12/2004,"50,73"
12/12/2004,"50,73"
13/12/2004,"50,80"
14/12/2004,"50,81"
15/12/2004,"50,82"
16/12/2004,"50,84"
17/12/2004,"50,79"
18/12/2004,"50,79"
19/12/2004,"50,79"
20/12/2004,"50,86"
21/12/2004,"50,90"
22/12/2004,"50,92"
23/12/2004,"50,93"
24/12/2004,"50,93"
25/12/2004,"50,93"
26/12/2004,"50,93"
27/12/2004,"50,96"
28/12/2004,"50,97"
29/12/2004,"50,97"
30/12/2004,"50,96"
31/12/2004,"50,96"
01/01/2005,"50,96"
02/01/2005,"50,96"
03/01/2005,"51,02"
04/01/2005,"51,02"
05/01/2005,"51,03"
06/01/2005,"51,06"
07/01/2005,"51,06"
08/01/2005,"51,06"
09/01/2005,"51,06"
10/01/2005,"51,10"
11/01/2005,"51,02"
12/01/2005,"50,99"
13/01/2005,"51,05"
14/01/2005,"51,06"
15/01/2005,"51,06"
16/01/2005,"51,06"
17/01/2005,"51,14"
18/01/2005,"51,16"
19/01/2005,"51,15"
20/01/2005,"51,07"
21/01/2005,"51,14"
22/01/2005,"51,14"
23/01/2005,"51,14"
24/01/2005,"51,17"
25/01/2005,"51,23"
26/01/2005,"51,24"
27/01/2005,"51,28"
28/01/2005,"51,27"
29/01/2005,"51,27"
30/01/2005,"51,27"
31/01/2005,"51,33"
01/02/2005,"51,35"
02/02/2005,"51,36"
03/02/2005,"51,37"
04/02/2005,"51,37"
05/02/2005,"51,37"
06/02/2005,"51,37"
07/02/2005,"51,39"
08/02/2005,"51,40"
09/02/2005,"51,40"
10/02/2005,"51,41"
11/02/2005,"51,41"
12/02/2005,"51,41"
13/02/2005,"51,41"
14/02/2005,"51,42"
15/02/2005,"51,42"
16/02/2005,"51,40"
17/02/2005,"51,41"
18/02/2005,"51,42"
19/02/2005,"51,42"
20/02/2005,"51,42"
21/02/2005,"51,44"
22/02/2005,"51,39"
23/02/2005,"51,37"
24/02/2005,"51,40"
25/02/2005,"51,49"
26/02/2005,"51,49"
27/02/2005,"51,49"
28/02/2005,"51,45"
01/03/2005,"51,52"
02/03/2005,"51,51"
03/03/2005,"51,54"
04/03/2005,"51,57"
05/03/2005,"51,57"
06/03/2005,"51,57"
07/03/2005,"51,58"
08/03/2005,"51,58"
09/03/2005,"51,54"
10/03/2005,"51,55"
11/03/2005,"51,53"
12/03/2005,"51,53"
13/03/2005,"51,53"
14/03/2005,"51,58"
15/03/2005,"51,62"
16/03/2005,"51,50"
17/03/2005,"51,56"
18/03/2005,"51,62"
19/03/2005,"51,62"
20/03/2005,"51,62"
21/03/2005,"51,61"
22/03/2005,"51,67"
23/03/2005,"51,65"
24/03/2005,"51,72"
25/03/2005,"51,72"
26/03/2005,"51,72"
27/03/2005,"51,72"
28/03/2005,"51,72"
29/03/2005,"51,74"
30/03/2005,"51,77"
31/03/2005,"51,74"
01/04/2005,"51,75"
02/04/2005,"51,75"
03/04/2005,"51,75"
04/04/2005,"51,78"
05/04/2005,"51,85"
06/04/2005,"51,87"
07/04/2005,"51,89"
08/04/2005,"51,89"
09/04/2005,"51,89"
10/04/2005,"51,89"
11/04/2005,"51,91"
12/04/2005,"51,87"
13/04/2005,"51,90"
14/04/2005,"51,89"
15/04/2005,"51,75"
16/04/2005,"51,75"
17/04/2005,"51,75"
18/04/2005,"51,31"
19/04/2005,"51,46"
20/04/2005,"51,36"
21/04/2005,"51,49"
22/04/2005,"51,76"
23/04/2005,"51,76"
24/04/2005,"51,76"
25/04/2005,"51,88"
26/04/2005,"51,89"
27/04/2005,"51,61"
28/04/2005,"51,50"
29/04/2005,"51,52"
30/04/2005,"51,52"
01/05/2005,"51,52"
02/05/2005,"51,73"
03/05/2005,"51,85"
04/05/2005,"52,00"
05/05/2005,"52,08"
06/05/2005,"52,13"
07/05/2005,"52,13"
08/05/2005,"52,13"
09/05/2005,"52,16"
10/05/2005,"52,06"
11/05/2005,"52,06"
12/05/2005,"52,13"
13/05/2005,"52,13"
14/05/2005,"52,13"
15/05/2005,"52,13"
16/05/2005,"52,20"
17/05/2005,"52,19"
18/05/2005,"52,31"
19/05/2005,"52,32"
20/05/2005,"52,34"
21/05/2005,"52,34"
22/05/2005,"52,34"
23/05/2005,"52,37"
24/05/2005,"52,36"
25/05/2005,"52,36"
26/05/2005,"52,40"
27/05/2005,"52,40"
28/05/2005,"52,40"
29/05/2005,"52,40"
30/05/2005,"52,44"
31/05/2005,"52,43"
01/06/2005,"52,47"
02/06/2005,"52,48"
03/06/2005,"52,46"
04/06/2005,"52,46"
05/06/2005,"52,46"
06/06/2005,"52,49"
07/06/2005,"52,52"
08/06/2005,"52,52"
09/06/2005,"52,54"
10/06/2005,"52,54"
11/06/2005,"52,54"
12/06/2005,"52,54"
13/06/2005,"52,57"
14/06/2005,"52,60"
15/06/2005,"52,58"
16/06/2005,"52,59"
17/06/2005,"52,61"
18/06/2005,"52,61"
19/06/2005,"52,61"
20/06/2005,"52,62"
21/06/2005,"52,65"
22/06/2005,"52,66"
23/06/2005,"52,66"
24/06/2005,"52,63"
25/06/2005,"52,63"
26/06/2005,"52,63"
27/06/2005,"52,59"
28/06/2005,"52,71"
29/06/2005,"52,72"
30/06/2005,"52,74"
01/07/2005,"52,76"
02/07/2005,"52,76"
03/07/2005,"52,76"
04/07/2005,"52,77"
05/07/2005,"52,77"
06/07/2005,"52,79"
07/07/2005,"52,73"
08/07/2005,"52,80"
09/07/2005,"52,80"
10/07/2005,"52,80"
11/07/2005,"52,80"
12/07/2005,"52,82"
13/07/2005,"52,84"
14/07/2005,"52,85"
15/07/2005,"52,85"
16/07/2005,"52,85"
17/07/2005,"52,85"
18/07/2005,"52,88"
19/07/2005,"52,92"
20/07/2005,"52,92"
21/07/2005,"52,90"
22/07/2005,"52,91"
23/07/2005,"52,91"
24/07/2005,"52,91"
25/07/2005,"52,93"
26/07/2005,"52,96"
27/07/2005,"52,99"
28/07/2005,"53,01"
29/07/2005,"53,00"
30/07/2005,"53,00"
31/07/2005,"53,00"
01/08/2005,"53,01"
02/08/2005,"53,05"
03/08/2005,"53,05"
04/08/2005,"52,99"
05/08/2005,"52,96"
06/08/2005,"52,96"
07/08/2005,"52,96"
08/08/2005,"53,00"
09/08/2005,"53,11"
10/08/2005,"53,13"
11/08/2005,"53,13"
12/08/2005,"53,10"
13/08/2005,"53,10"
14/08/2005,"53,10"
15/08/2005,"53,17"
16/08/2005,"53,10"
17/08/2005,"53,13"
18/08/2005,"53,11"
19/08/2005,"53,19"
20/08/2005,"53,19"
21/08/2005,"53,19"
22/08/2005,"53,21"
23/08/2005,"53,15"
24/08/2005,"53,17"
25/08/2005,"53,07"
26/08/2005,"52,94"
27/08/2005,"52,94"
28/08/2005,"52,94"
29/08/2005,"53,12"
30/08/2005,"53,13"
31/08/2005,"53,27"
01/09/2005,"53,32"
02/09/2005,"53,33"
03/09/2005,"53,33"
04/09/2005,"53,33"
05/09/2005,"53,43"
06/09/2005,"53,50"
07/09/2005,"53,51"
08/09/2005,"53,51"
09/09/2005,"53,53"
10/09/2005,"53,53"
11/09/2005,"53,53"
12/09/2005,"53,51"
13/09/2005,"53,48"
14/09/2005,"53,50"
15/09/2005,"53,50"
16/09/2005,"53,54"
17/09/2005,"53,54"
18/09/2005,"53,54"
19/09/2005,"53,57"
20/09/2005,"53,60"
21/09/2005,"53,51"
22/09/2005,"53,51"
23/09/2005,"53,56"
24/09/2005,"53,56"
25/09/2005,"53,56"
26/09/2005,"53,69"
27/09/2005,"53,69"
28/09/2005,"53,72"
29/09/2005,"53,74"
30/09/2005,"53,74"
01/10/2005,"53,74"
02/10/2005,"53,74"
03/10/2005,"53,78"
04/10/2005,"53,79"
05/10/2005,"53,75"
06/10/2005,"53,64"
07/10/2005,"53,69"
08/10/2005,"53,69"
09/10/2005,"53,69"
10/10/2005,"53,75"
11/10/2005,"53,77"
12/10/2005,"53,67"
13/10/2005,"53,61"
14/10/2005,"53,76"
15/10/2005,"53,76"
16/10/2005,"53,76"
17/10/2005,"53,78"
18/10/2005,"53,75"
19/10/2005,"53,64"
20/10/2005,"53,47"
21/10/2005,"53,50"
22/10/2005,"53,50"
23/10/2005,"53,50"
24/10/2005,"53,82"
25/10/2005,"53,70"
26/10/2005,"53,83"
27/10/2005,"53,37"
28/10/2005,"53,46"
29/10/2005,"53,46"
30/10/2005,"53,46"
31/10/2005,"53,76"
01/11/2005,"53,78"
02/11/2005,"53,87"
03/11/2005,"53,93"
04/11/2005,"53,93"
05/11/2005,"53,93"
06/11/2005,"53,93"
07/11/2005,"53,99"
08/11/2005,"53,99"
09/11/2005,"54,03"
10/11/2005,"54,05"
11/11/2005,"54,06"
12/11/2005,"54,06"
13/11/2005,"54,06"
14/11/2005,"54,08"
15/11/2005,"54,08"
16/11/2005,"54,06"
17/11/2005,"54,10"
18/11/2005,"54,12"
19/11/2005,"54,12"
20/11/2005,"54,12"
21/11/2005,"54,18"
22/11/2005,"54,19"
23/11/2005,"54,21"
24/11/2005,"54,22"
25/11/2005,"54,22"
26/11/2005,"54,22"
27/11/2005,"54,22"
28/11/2005,"54,22"
29/11/2005,"54,24"
30/11/2005,"54,23"
01/12/2005,"54,30"
02/12/2005,"54,30"
03/12/2005,"54,30"
04/12/2005,"54,30"
05/12/2005,"54,29"
06/12/2005,"54,32"
07/12/2005,"54,31"
08/12/2005,"54,33"
09/12/2005,"54,33"
10/12/2005,"54,33"
11/12/2005,"54,33"
12/12/2005,"54,37"
13/12/2005,"54,40"
14/12/2005,"54,39"
15/12/2005,"54,39"
16/12/2005,"54,43"
17/12/2005,"54,43"
18/12/2005,"54,43"
19/12/2005,"54,45"
20/12/2005,"54,47"
21/12/2005,"54,49"
22/12/2005,"54,50"
23/12/2005,"54,51"
24/12/2005,"54,51"
25/12/2005,"54,51"
26/12/2005,"54,51"
27/12/2005,"54,54"
28/12/2005,"54,53"
29/12/2005,"54,55"
30/12/2005,"54,50"
31/12/2005,"54,50"
01/01/2006,"54,50"
02/01/2006,"54,58"
03/01/2006,"54,59"
04/01/2006,"54,63"
05/01/2006,"54,64"
06/01/2006,"54,65"
07/01/2006,"54,65"
08/01/2006,"54,65"
09/01/2006,"54,67"
10/01/2006,"54,65"
11/01/2006,"54,69"
12/01/2006,"54,71"
13/01/2006,"54,66"
14/01/2006,"54,66"
15/01/2006,"54,66"
16/01/2006,"54,72"
17/01/2006,"54,65"
18/01/2006,"54,55"
19/01/2006,"54,64"
20/01/2006,"54,51"
21/01/2006,"54,51"
22/01/2006,"54,51"
23/01/2006,"54,53"
24/01/2006,"54,52"
25/01/2006,"54,73"
26/01/2006,"54,87"
27/01/2006,"54,91"
28/01/2006,"54,91"
29/01/2006,"54,91"
30/01/2006,"54,92"
31/01/2006,"54,95"
01/02/2006,"54,98"
02/02/2006,"54,95"
03/02/2006,"54,95"
04/02/2006,"54,95"
05/02/2006,"54,95"
06/02/2006,"54,99"
07/02/2006,"55,00"
08/02/2006,"55,01"
09/02/2006,"55,08"
10/02/2006,"55,06"
11/02/2006,"55,06"
12/02/2006,"55,06"
13/02/2006,"55,13"
14/02/2006,"55,14"
15/02/2006,"55,14"
16/02/2006,"55,19"
17/02/2006,"55,20"
18/02/2006,"55,20"
19/02/2006,"55,20"
20/02/2006,"55,23"
21/02/2006,"55,24"
22/02/2006,"55,28"
23/02/2006,"55,28"
24/02/2006,"55,30"
25/02/2006,"55,30"
26/02/2006,"55,30"
27/02/2006,"55,34"
28/02/2006,"55,25"
01/03/2006,"55,32"
02/03/2006,"55,26"
03/03/2006,"55,20"
04/03/2006,"55,20"
05/03/2006,"55,20"
06/03/2006,"55,31"
07/03/2006,"55,29"
08/03/2006,"55,26"
09/03/2006,"55,36"
10/03/2006,"55,45"
11/03/2006,"55,45"
12/03/2006,"55,45"
13/03/2006,"55,52"
14/03/2006,"55,54"
15/03/2006,"55,55"
16/03/2006,"55,56"
17/03/2006,"55,56"
18/03/2006,"55,56"
19/03/2006,"55,56"
20/03/2006,"55,59"
21/03/2006,"55,62"
22/03/2006,"55,65"
23/03/2006,"55,65"
24/03/2006,"55,67"
25/03/2006,"55,67"
26/03/2006,"55,67"
27/03/2006,"55,60"
28/03/2006,"55,58"
29/03/2006,"55,64"
30/03/2006,"55,72"
31/03/2006,"55,69"
01/04/2006,"55,69"
02/04/2006,"55,69"
03/04/2006,"55,77"
04/04/2006,"55,73"
05/04/2006,"55,78"
06/04/2006,"55,80"
07/04/2006,"55,73"
08/04/2006,"55,73"
09/04/2006,"55,73"
10/04/2006,"55,82"
11/04/2006,"55,66"
12/04/2006,"55,67"
13/04/2006,"55,71"
14/04/2006,"55,71"
15/04/2006,"55,71"
16/04/2006,"55,71"
17/04/2006,"55,71"
18/04/2006,"55,76"
19/04/2006,"55,97"
20/04/2006,"56,04"
21/04/2006,"56,09"
22/04/2006,"56,09"
23/04/2006,"56,09"
24/04/2006,"56,07"
25/04/2006,"56,11"
26/04/2006,"56,15"
27/04/2006,"56,13"
28/04/2006,"56,11"
29/04/2006,"56,11"
30/04/2006,"56,11"
01/05/2006,"56,11"
02/05/2006,"56,20"
03/05/2006,"56,10"
04/05/2006,"56,21"
05/05/2006,"56,29"
06/05/2006,"56,29"
07/05/2006,"56,29"
08/05/2006,"56,32"
09/05/2006,"56,36"
10/05/2006,"56,32"
11/05/2006,"56,28"
12/05/2006,"55,96"
13/05/2006,"55,96"
14/05/2006,"55,96"
15/05/2006,"55,64"
16/05/2006,"55,85"
17/05/2006,"54,45"
18/05/2006,"54,62"
19/05/2006,"54,93"
20/05/2006,"54,93"
21/05/2006,"54,93"
22/05/2006,"54,00"
23/05/2006,"54,92"
24/05/2006,"54,43"
25/05/2006,"55,12"
26/05/2006,"55,72"
27/05/2006,"55,72"
28/05/2006,"55,72"
29/05/2006,"55,67"
30/05/2006,"54,90"
31/05/2006,"55,37"
01/06/2006,"55,55"
02/06/2006,"55,49"
03/06/2006,"55,49"
04/06/2006,"55,49"
05/06/2006,"55,36"
06/06/2006,"54,82"
07/06/2006,"55,16"
08/06/2006,"54,19"
09/06/2006,"54,86"
10/06/2006,"54,86"
11/06/2006,"54,86"
12/06/2006,"54,56"
13/06/2006,"53,85"
14/06/2006,"53,96"
15/06/2006,"54,83"
16/06/2006,"54,63"
